"","agencyname","day","hearing"
"16156","EMA",2018-03-24,0
"16157","EMA",2018-03-25,0
"16158","EMA",2018-03-26,0
"16159","EMA",2018-03-27,0
"16160","EMA",2018-03-28,0
"16161","EMA",2018-03-29,0
"16162","EMA",2018-03-30,0
"16163","EMA",2018-03-31,0
"16164","EMA",2018-04-01,0
"16165","EMA",2018-04-02,0
"16166","EMA",2018-04-03,0
"16167","EMA",2018-04-04,0
"16168","EMA",2018-04-05,0
"16169","EMA",2018-04-06,0
"16170","EMA",2018-04-07,0
"16171","EMA",2018-04-08,0
"16172","EMA",2018-04-09,0
"16173","EMA",2018-04-10,0
"16174","EMA",2018-04-11,0
"16175","EMA",2018-04-12,0
"16176","EMA",2018-04-13,0
"16177","EMA",2018-04-14,0
"16178","EMA",2018-04-15,0
"16179","EMA",2018-04-16,0
"16180","EMA",2018-04-17,0
"16181","EMA",2018-04-18,0
"16182","EMA",2018-04-19,0
"16183","EMA",2018-04-20,0
"16184","EMA",2018-04-21,0
"16185","EMA",2018-04-22,0
"16186","EMA",2018-04-23,0
"16187","EMA",2018-04-24,0
"16188","EMA",2018-04-25,0
"16189","EMA",2018-04-26,0
"16190","EMA",2018-04-27,0
"16191","EMA",2018-04-28,0
"16192","EMA",2018-04-29,0
"16193","EMA",2018-04-30,0
"16194","EMA",2018-05-01,0
"16195","EMA",2018-05-02,0
"16196","EMA",2018-05-03,0
"16197","EMA",2018-05-04,0
"16198","EMA",2018-05-05,0
"16199","EMA",2018-05-06,0
"16200","EMA",2018-05-07,0
"16201","EMA",2018-05-08,0
"16202","EMA",2018-05-09,0
"16203","EMA",2018-05-10,0
"16204","EMA",2018-05-11,0
"16205","EMA",2018-05-12,0
"16206","EMA",2018-05-13,0
"16207","EMA",2018-05-14,0
"16208","EMA",2018-05-15,0
"16209","EMA",2018-05-16,0
"16210","EMA",2018-05-17,0
"16211","EMA",2018-05-18,0
"16212","EMA",2018-05-19,0
"16213","EMA",2018-05-20,0
"16214","EMA",2018-05-21,0
"16215","EMA",2018-05-22,0
"16216","EMA",2018-05-23,0
"16217","EMA",2018-05-24,0
"16218","EMA",2018-05-25,0
"16219","EMA",2018-05-26,0
"16220","EMA",2018-05-27,0
"16221","EMA",2018-05-28,0
"16222","EMA",2018-05-29,0
"16223","EMA",2018-05-30,0
"16224","EMA",2018-05-31,0
"16225","EMA",2018-06-01,0
"16226","EMA",2018-06-02,0
"16227","EMA",2018-06-03,0
"16228","EMA",2018-06-04,0
"16229","EMA",2018-06-05,0
"16230","EMA",2018-06-06,0
"16231","EMA",2018-06-07,0
"16232","EMA",2018-06-08,0
"16233","EMA",2018-06-09,0
"16234","EMA",2018-06-10,0
"16235","EMA",2018-06-11,0
"16236","EMA",2018-06-12,0
"16237","EMA",2018-06-13,0
"16238","EMA",2018-06-14,0
"16239","EMA",2018-06-15,0
"16240","EMA",2018-06-16,0
"16241","EMA",2018-06-17,0
"16242","EMA",2018-06-18,0
"16243","EMA",2018-06-19,0
"16244","EMA",2018-06-20,0
"16245","EMA",2018-06-21,0
"16246","EMA",2018-06-22,0
"16247","EMA",2018-06-23,0
"16248","EMA",2018-06-24,0
"16249","EMA",2018-06-25,0
"16250","EMA",2018-06-26,0
"16251","EMA",2018-06-27,0
"16252","EMA",2018-06-28,0
"16253","EMA",2018-06-29,0
"16254","EMA",2018-06-30,0
"16255","EMA",2018-07-01,0
"16256","EMA",2018-07-02,0
"16257","EMA",2018-07-03,0
"16258","EMA",2018-07-04,0
"16259","EMA",2018-07-05,0
"16260","EMA",2018-07-06,0
"16261","EMA",2018-07-07,0
"16262","EMA",2018-07-08,0
"16263","EMA",2018-07-09,0
"16264","EMA",2018-07-10,0
"16265","EMA",2018-07-11,0
"16266","EMA",2018-07-12,0
"16267","EMA",2018-07-13,0
"16268","EMA",2018-07-14,0
"16269","EMA",2018-07-15,0
"16270","EMA",2018-07-16,0
"16271","EMA",2018-07-17,0
"16272","EMA",2018-07-18,0
"16273","EMA",2018-07-19,0
"16274","EMA",2018-07-20,0
"16275","EMA",2018-07-21,0
"16276","EMA",2018-07-22,0
"16277","EMA",2018-07-23,0
"16278","EMA",2018-07-24,0
"16279","EMA",2018-07-25,0
"16280","EMA",2018-07-26,0
"16281","EMA",2018-07-27,0
"16282","EMA",2018-07-28,0
"16283","EMA",2018-07-29,0
"16284","EMA",2018-07-30,0
"16285","EMA",2018-07-31,0
"16286","EMA",2018-08-01,0
"16287","EMA",2018-08-02,0
"16288","EMA",2018-08-03,0
"16289","EMA",2018-08-04,0
"16290","EMA",2018-08-05,0
"16291","EMA",2018-08-06,0
"16292","EMA",2018-08-07,0
"16293","EMA",2018-08-08,0
"16294","EMA",2018-08-09,0
"16295","EMA",2018-08-10,0
"16296","EMA",2018-08-11,0
"16297","EMA",2018-08-12,0
"16298","EMA",2018-08-13,0
"16299","EMA",2018-08-14,0
"16300","EMA",2018-08-15,0
"16301","EMA",2018-08-16,0
"16302","EMA",2018-08-17,0
"16303","EMA",2018-08-18,0
"16304","EMA",2018-08-19,0
"16305","EMA",2018-08-20,0
"16306","EMA",2018-08-21,0
"16307","EMA",2018-08-22,0
"16308","EMA",2018-08-23,0
"16309","EMA",2018-08-24,0
"16310","EMA",2018-08-25,0
"16311","EMA",2018-08-26,0
"16312","EMA",2018-08-27,0
"16313","EMA",2018-08-28,0
"16314","EMA",2018-08-29,0
"16315","EMA",2018-08-30,0
"16316","EMA",2018-08-31,0
"16317","EMA",2018-09-01,0
"16318","EMA",2018-09-02,0
"16319","EMA",2018-09-03,0
"16320","EMA",2018-09-04,0
"16321","EMA",2018-09-05,0
"16322","EMA",2018-09-06,0
"16323","EMA",2018-09-07,0
"16324","EMA",2018-09-08,0
"16325","EMA",2018-09-09,0
"16326","EMA",2018-09-10,0
"16327","EMA",2018-09-11,0
"16328","EMA",2018-09-12,0
"16329","EMA",2018-09-13,0
"16330","EMA",2018-09-14,0
"16331","EMA",2018-09-15,0
"16332","EMA",2018-09-16,0
"16333","EMA",2018-09-17,0
"16334","EMA",2018-09-18,0
"16335","EMA",2018-09-19,0
"16336","EMA",2018-09-20,0
"16337","EMA",2018-09-21,0
"16338","EMA",2018-09-22,0
"16339","EMA",2018-09-23,0
"16340","EMA",2018-09-24,0
"16341","EMA",2018-09-25,0
"16342","EMA",2018-09-26,0
"16343","EMA",2018-09-27,0
"16344","EMA",2018-09-28,0
"16345","EMA",2018-09-29,0
"16346","EMA",2018-09-30,0
"16347","EMA",2018-10-01,0
"16348","EMA",2018-10-02,0
"16349","EMA",2018-10-03,0
"16350","EMA",2018-10-04,0
"16351","EMA",2018-10-05,0
"16352","EMA",2018-10-06,0
"16353","EMA",2018-10-07,0
"16354","EMA",2018-10-08,0
"16355","EMA",2018-10-09,0
"16356","EMA",2018-10-10,0
"16357","EMA",2018-10-11,0
"16358","EMA",2018-10-12,0
"16359","EMA",2018-10-13,0
"16360","EMA",2018-10-14,0
"16361","EMA",2018-10-15,0
"16362","EMA",2018-10-16,0
"16363","EMA",2018-10-17,0
"16364","EMA",2018-10-18,1
"16365","EMA",2018-10-19,0
"16366","EMA",2018-10-20,0
"16367","EMA",2018-10-21,0
"16368","EMA",2018-10-22,0
"16369","EMA",2018-10-23,0
"16370","EMA",2018-10-24,0
"16371","EMA",2018-10-25,0
"16372","EMA",2018-10-26,0
"16373","EMA",2018-10-27,0
"16374","EMA",2018-10-28,0
"16375","EMA",2018-10-29,0
"16376","EMA",2018-10-30,0
"16377","EMA",2018-10-31,0
"16378","EMA",2018-11-01,0
"16379","EMA",2018-11-02,0
"16380","EMA",2018-11-03,0
"16381","EMA",2018-11-04,0
"16382","EMA",2018-11-05,0
"16383","EMA",2018-11-06,0
"16384","EMA",2018-11-07,0
"16385","EMA",2018-11-08,0
"16386","EMA",2018-11-09,0
"16387","EMA",2018-11-10,0
"16388","EMA",2018-11-11,0
"16389","EMA",2018-11-12,0
"16390","EMA",2018-11-13,0
"16391","EMA",2018-11-14,0
"16392","EMA",2018-11-15,0
"16393","EMA",2018-11-16,0
"16394","EMA",2018-11-17,0
"16395","EMA",2018-11-18,0
"16396","EMA",2018-11-19,0
"16397","EMA",2018-11-20,0
"16398","EMA",2018-11-21,0
"16399","EMA",2018-11-22,0
"16400","EMA",2018-11-23,0
"16401","EMA",2018-11-24,0
"16402","EMA",2018-11-25,0
"16403","EMA",2018-11-26,0
"16404","EMA",2018-11-27,0
"16405","EMA",2018-11-28,0
"16406","EMA",2018-11-29,0
"16407","EMA",2018-11-30,0
"16408","EMA",2018-12-01,0
"16409","EMA",2018-12-02,0
"16410","EMA",2018-12-03,0
"16411","EMA",2018-12-04,0
"16412","EMA",2018-12-05,0
"16413","EMA",2018-12-06,0
"16414","EMA",2018-12-07,0
"16415","EMA",2018-12-08,0
"16416","EMA",2018-12-09,0
"16417","EMA",2018-12-10,0
"16418","EMA",2018-12-11,0
"16419","EMA",2018-12-12,0
"16420","EMA",2018-12-13,0
"16421","EMA",2018-12-14,0
"16422","EMA",2018-12-15,0
"16423","EMA",2018-12-16,0
"16424","EMA",2018-12-17,0
"16425","EMA",2018-12-18,0
"16426","EMA",2018-12-19,0
"16427","EMA",2018-12-20,0
"16428","EMA",2018-12-21,0
"16429","EMA",2018-12-22,0
"16430","EMA",2018-12-23,0
"16431","EMA",2018-12-24,0
"16432","EMA",2018-12-25,0
"16433","EMA",2018-12-26,0
"16434","EMA",2018-12-27,0
"16435","EMA",2018-12-28,0
"16436","EMA",2018-12-29,0
"16437","EMA",2018-12-30,0
"16438","EMA",2018-12-31,0
"16439","EMA",2019-01-01,0
"16440","EMA",2019-01-02,0
"16441","EMA",2019-01-03,0
"16442","EMA",2019-01-04,0
"16443","EMA",2019-01-05,0
"16444","EMA",2019-01-06,0
"16445","EMA",2019-01-07,0
"16446","EMA",2019-01-08,0
"16447","EMA",2019-01-09,0
"16448","EMA",2019-01-10,0
"16449","EMA",2019-01-11,0
"16450","EMA",2019-01-12,0
"16451","EMA",2019-01-13,0
"16452","EMA",2019-01-14,0
"16453","EMA",2019-01-15,0
"16454","EMA",2019-01-16,0
"16455","EMA",2019-01-17,0
"16456","EMA",2019-01-18,0
"16457","EMA",2019-01-19,0
"16458","EMA",2019-01-20,0
"16459","EMA",2019-01-21,0
"16460","EMA",2019-01-22,0
"16461","EMA",2019-01-23,0
"16462","EMA",2019-01-24,0
"16463","EMA",2019-01-25,0
"16464","EMA",2019-01-26,0
"16465","EMA",2019-01-27,0
"16466","EMA",2019-01-28,0
"16467","EMA",2019-01-29,0
"16468","EMA",2019-01-30,0
"16469","EMA",2019-01-31,0
"16470","EMA",2019-02-01,0
"16471","EMA",2019-02-02,0
"16472","EMA",2019-02-03,0
"16473","EMA",2019-02-04,0
"16474","EMA",2019-02-05,0
"16475","EMA",2019-02-06,0
"16476","EMA",2019-02-07,0
"16477","EMA",2019-02-08,0
"16478","EMA",2019-02-09,0
"16479","EMA",2019-02-10,0
"16480","EMA",2019-02-11,0
"16481","EMA",2019-02-12,0
"16482","EMA",2019-02-13,0
"16483","EMA",2019-02-14,0
"16484","EMA",2019-02-15,0
"16485","EMA",2019-02-16,0
"16486","EMA",2019-02-17,0
"16487","EMA",2019-02-18,0
"16488","EMA",2019-02-19,0
"16489","EMA",2019-02-20,0
"16490","EMA",2019-02-21,0
"16491","EMA",2019-02-22,0
"16492","EMA",2019-02-23,0
"16493","EMA",2019-02-24,0
"16494","EMA",2019-02-25,0
"16495","EMA",2019-02-26,0
"16496","EMA",2019-02-27,0
"16497","EMA",2019-02-28,0
"16498","EMA",2019-03-01,0
"16499","EMA",2019-03-02,0
"16500","EMA",2019-03-03,0
"16501","EMA",2019-03-04,0
"16502","EMA",2019-03-05,0
"16503","EMA",2019-03-06,0
"16504","EMA",2019-03-07,0
"16505","EMA",2019-03-08,0
"16506","EMA",2019-03-09,0
"16507","EMA",2019-03-10,0
"16508","EMA",2019-03-11,0
"16509","EMA",2019-03-12,0
"16510","EMA",2019-03-13,0
"16511","EMA",2019-03-14,0
"16512","EMA",2019-03-15,0
"16513","EMA",2019-03-16,0
"16514","EMA",2019-03-17,0
"16515","EMA",2019-03-18,0
"16516","EMA",2019-03-19,0
"16517","EMA",2019-03-20,0
"16518","EMA",2019-03-21,0
"16519","EMA",2019-03-22,0
"16520","EMA",2019-03-23,0
"16521","EMA",2019-03-24,0
"16522","EMA",2019-03-25,0
"16523","EMA",2019-03-26,0
"16524","EMA",2019-03-27,0
"16525","EMA",2019-03-28,0
"16526","EMA",2019-03-29,0
"16527","EMA",2019-03-30,0
"16528","EMA",2019-03-31,0
"16529","EMA",2019-04-01,0
"16530","EMA",2019-04-02,0
"16531","EMA",2019-04-03,0
"16532","EMA",2019-04-04,0
"16533","EMA",2019-04-05,0
"16534","EMA",2019-04-06,0
"16535","EMA",2019-04-07,0
"16536","EMA",2019-04-08,0
"16537","EMCDDA",2015-07-01,0
"16538","EMCDDA",2015-07-02,0
"16539","EMCDDA",2015-07-03,0
"16540","EMCDDA",2015-07-04,0
"16541","EMCDDA",2015-07-05,0
"16542","EMCDDA",2015-07-06,0
"16543","EMCDDA",2015-07-07,0
"16544","EMCDDA",2015-07-08,0
"16545","EMCDDA",2015-07-09,0
"16546","EMCDDA",2015-07-10,0
"16547","EMCDDA",2015-07-11,0
"16548","EMCDDA",2015-07-12,0
"16549","EMCDDA",2015-07-13,0
"16550","EMCDDA",2015-07-14,0
"16551","EMCDDA",2015-07-15,0
"16552","EMCDDA",2015-07-16,0
"16553","EMCDDA",2015-07-17,0
"16554","EMCDDA",2015-07-18,0
"16555","EMCDDA",2015-07-19,0
"16556","EMCDDA",2015-07-20,0
"16557","EMCDDA",2015-07-21,0
"16558","EMCDDA",2015-07-22,0
"16559","EMCDDA",2015-07-23,0
"16560","EMCDDA",2015-07-24,0
"16561","EMCDDA",2015-07-25,0
"16562","EMCDDA",2015-07-26,0
"16563","EMCDDA",2015-07-27,0
"16564","EMCDDA",2015-07-28,0
"16565","EMCDDA",2015-07-29,0
"16566","EMCDDA",2015-07-30,0
"16567","EMCDDA",2015-07-31,0
"16568","EMCDDA",2015-08-01,0
"16569","EMCDDA",2015-08-02,0
"16570","EMCDDA",2015-08-03,0
"16571","EMCDDA",2015-08-04,0
"16572","EMCDDA",2015-08-05,0
"16573","EMCDDA",2015-08-06,0
"16574","EMCDDA",2015-08-07,0
"16575","EMCDDA",2015-08-08,0
"16576","EMCDDA",2015-08-09,0
"16577","EMCDDA",2015-08-10,0
"16578","EMCDDA",2015-08-11,0
"16579","EMCDDA",2015-08-12,0
"16580","EMCDDA",2015-08-13,0
"16581","EMCDDA",2015-08-14,0
"16582","EMCDDA",2015-08-15,0
"16583","EMCDDA",2015-08-16,0
"16584","EMCDDA",2015-08-17,0
"16585","EMCDDA",2015-08-18,0
"16586","EMCDDA",2015-08-19,0
"16587","EMCDDA",2015-08-20,0
"16588","EMCDDA",2015-08-21,0
"16589","EMCDDA",2015-08-22,0
"16590","EMCDDA",2015-08-23,0
"16591","EMCDDA",2015-08-24,0
"16592","EMCDDA",2015-08-25,0
"16593","EMCDDA",2015-08-26,0
"16594","EMCDDA",2015-08-27,0
"16595","EMCDDA",2015-08-28,0
"16596","EMCDDA",2015-08-29,0
"16597","EMCDDA",2015-08-30,0
"16598","EMCDDA",2015-08-31,0
"16599","EMCDDA",2015-09-01,0
"16600","EMCDDA",2015-09-02,0
"16601","EMCDDA",2015-09-03,0
"16602","EMCDDA",2015-09-04,0
"16603","EMCDDA",2015-09-05,0
"16604","EMCDDA",2015-09-06,0
"16605","EMCDDA",2015-09-07,0
"16606","EMCDDA",2015-09-08,0
"16607","EMCDDA",2015-09-09,0
"16608","EMCDDA",2015-09-10,0
"16609","EMCDDA",2015-09-11,0
"16610","EMCDDA",2015-09-12,0
"16611","EMCDDA",2015-09-13,0
"16612","EMCDDA",2015-09-14,0
"16613","EMCDDA",2015-09-15,0
"16614","EMCDDA",2015-09-16,0
"16615","EMCDDA",2015-09-17,0
"16616","EMCDDA",2015-09-18,0
"16617","EMCDDA",2015-09-19,0
"16618","EMCDDA",2015-09-20,0
"16619","EMCDDA",2015-09-21,0
"16620","EMCDDA",2015-09-22,0
"16621","EMCDDA",2015-09-23,0
"16622","EMCDDA",2015-09-24,0
"16623","EMCDDA",2015-09-25,0
"16624","EMCDDA",2015-09-26,0
"16625","EMCDDA",2015-09-27,0
"16626","EMCDDA",2015-09-28,0
"16627","EMCDDA",2015-09-29,0
"16628","EMCDDA",2015-09-30,0
"16629","EMCDDA",2015-10-01,0
"16630","EMCDDA",2015-10-02,0
"16631","EMCDDA",2015-10-03,0
"16632","EMCDDA",2015-10-04,0
"16633","EMCDDA",2015-10-05,0
"16634","EMCDDA",2015-10-06,0
"16635","EMCDDA",2015-10-07,0
"16636","EMCDDA",2015-10-08,0
"16637","EMCDDA",2015-10-09,0
"16638","EMCDDA",2015-10-10,0
"16639","EMCDDA",2015-10-11,0
"16640","EMCDDA",2015-10-12,0
"16641","EMCDDA",2015-10-13,0
"16642","EMCDDA",2015-10-14,0
"16643","EMCDDA",2015-10-15,0
"16644","EMCDDA",2015-10-16,0
"16645","EMCDDA",2015-10-17,0
"16646","EMCDDA",2015-10-18,0
"16647","EMCDDA",2015-10-19,0
"16648","EMCDDA",2015-10-20,0
"16649","EMCDDA",2015-10-21,0
"16650","EMCDDA",2015-10-22,0
"16651","EMCDDA",2015-10-23,0
"16652","EMCDDA",2015-10-24,0
"16653","EMCDDA",2015-10-25,0
"16654","EMCDDA",2015-10-26,0
"16655","EMCDDA",2015-10-27,0
"16656","EMCDDA",2015-10-28,0
"16657","EMCDDA",2015-10-29,0
"16658","EMCDDA",2015-10-30,0
"16659","EMCDDA",2015-10-31,0
"16660","EMCDDA",2015-11-01,0
"16661","EMCDDA",2015-11-02,0
"16662","EMCDDA",2015-11-03,0
"16663","EMCDDA",2015-11-04,0
"16664","EMCDDA",2015-11-05,0
"16665","EMCDDA",2015-11-06,0
"16666","EMCDDA",2015-11-07,0
"16667","EMCDDA",2015-11-08,0
"16668","EMCDDA",2015-11-09,0
"16669","EMCDDA",2015-11-10,0
"16670","EMCDDA",2015-11-11,0
"16671","EMCDDA",2015-11-12,0
"16672","EMCDDA",2015-11-13,0
"16673","EMCDDA",2015-11-14,0
"16674","EMCDDA",2015-11-15,0
"16675","EMCDDA",2015-11-16,0
"16676","EMCDDA",2015-11-17,0
"16677","EMCDDA",2015-11-18,0
"16678","EMCDDA",2015-11-19,0
"16679","EMCDDA",2015-11-20,0
"16680","EMCDDA",2015-11-21,0
"16681","EMCDDA",2015-11-22,0
"16682","EMCDDA",2015-11-23,0
"16683","EMCDDA",2015-11-24,0
"16684","EMCDDA",2015-11-25,0
"16685","EMCDDA",2015-11-26,0
"16686","EMCDDA",2015-11-27,0
"16687","EMCDDA",2015-11-28,0
"16688","EMCDDA",2015-11-29,0
"16689","EMCDDA",2015-11-30,0
"16690","EMCDDA",2015-12-01,0
"16691","EMCDDA",2015-12-02,0
"16692","EMCDDA",2015-12-03,0
"16693","EMCDDA",2015-12-04,0
"16694","EMCDDA",2015-12-05,0
"16695","EMCDDA",2015-12-06,0
"16696","EMCDDA",2015-12-07,0
"16697","EMCDDA",2015-12-08,0
"16698","EMCDDA",2015-12-09,0
"16699","EMCDDA",2015-12-10,0
"16700","EMCDDA",2015-12-11,0
"16701","EMCDDA",2015-12-12,0
"16702","EMCDDA",2015-12-13,0
"16703","EMCDDA",2015-12-14,0
"16704","EMCDDA",2015-12-15,0
"16705","EMCDDA",2015-12-16,0
"16706","EMCDDA",2015-12-17,0
"16707","EMCDDA",2015-12-18,0
"16708","EMCDDA",2015-12-19,0
"16709","EMCDDA",2015-12-20,0
"16710","EMCDDA",2015-12-21,0
"16711","EMCDDA",2015-12-22,0
"16712","EMCDDA",2015-12-23,0
"16713","EMCDDA",2015-12-24,0
"16714","EMCDDA",2015-12-25,0
"16715","EMCDDA",2015-12-26,0
"16716","EMCDDA",2015-12-27,0
"16717","EMCDDA",2015-12-28,0
"16718","EMCDDA",2015-12-29,0
"16719","EMCDDA",2015-12-30,0
"16720","EMCDDA",2015-12-31,0
"16721","EMCDDA",2016-01-01,0
"16722","EMCDDA",2016-01-02,0
"16723","EMCDDA",2016-01-03,0
"16724","EMCDDA",2016-01-04,0
"16725","EMCDDA",2016-01-05,0
"16726","EMCDDA",2016-01-06,0
"16727","EMCDDA",2016-01-07,0
"16728","EMCDDA",2016-01-08,0
"16729","EMCDDA",2016-01-09,0
"16730","EMCDDA",2016-01-10,0
"16731","EMCDDA",2016-01-11,0
"16732","EMCDDA",2016-01-12,0
"16733","EMCDDA",2016-01-13,0
"16734","EMCDDA",2016-01-14,0
"16735","EMCDDA",2016-01-15,0
"16736","EMCDDA",2016-01-16,0
"16737","EMCDDA",2016-01-17,0
"16738","EMCDDA",2016-01-18,0
"16739","EMCDDA",2016-01-19,0
"16740","EMCDDA",2016-01-20,0
"16741","EMCDDA",2016-01-21,0
"16742","EMCDDA",2016-01-22,0
"16743","EMCDDA",2016-01-23,0
"16744","EMCDDA",2016-01-24,0
"16745","EMCDDA",2016-01-25,0
"16746","EMCDDA",2016-01-26,0
"16747","EMCDDA",2016-01-27,0
"16748","EMCDDA",2016-01-28,0
"16749","EMCDDA",2016-01-29,0
"16750","EMCDDA",2016-01-30,0
"16751","EMCDDA",2016-01-31,0
"16752","EMCDDA",2016-02-01,0
"16753","EMCDDA",2016-02-02,0
"16754","EMCDDA",2016-02-03,0
"16755","EMCDDA",2016-02-04,0
"16756","EMCDDA",2016-02-05,0
"16757","EMCDDA",2016-02-06,0
"16758","EMCDDA",2016-02-07,0
"16759","EMCDDA",2016-02-08,0
"16760","EMCDDA",2016-02-09,0
"16761","EMCDDA",2016-02-10,0
"16762","EMCDDA",2016-02-11,0
"16763","EMCDDA",2016-02-12,0
"16764","EMCDDA",2016-02-13,0
"16765","EMCDDA",2016-02-14,0
"16766","EMCDDA",2016-02-15,0
"16767","EMCDDA",2016-02-16,0
"16768","EMCDDA",2016-02-17,0
"16769","EMCDDA",2016-02-18,0
"16770","EMCDDA",2016-02-19,0
"16771","EMCDDA",2016-02-20,0
"16772","EMCDDA",2016-02-21,0
"16773","EMCDDA",2016-02-22,0
"16774","EMCDDA",2016-02-23,0
"16775","EMCDDA",2016-02-24,0
"16776","EMCDDA",2016-02-25,0
"16777","EMCDDA",2016-02-26,0
"16778","EMCDDA",2016-02-27,0
"16779","EMCDDA",2016-02-28,0
"16780","EMCDDA",2016-02-29,0
"16781","EMCDDA",2016-03-01,0
"16782","EMCDDA",2016-03-02,0
"16783","EMCDDA",2016-03-03,0
"16784","EMCDDA",2016-03-04,0
"16785","EMCDDA",2016-03-05,0
"16786","EMCDDA",2016-03-06,0
"16787","EMCDDA",2016-03-07,0
"16788","EMCDDA",2016-03-08,0
"16789","EMCDDA",2016-03-09,0
"16790","EMCDDA",2016-03-10,0
"16791","EMCDDA",2016-03-11,0
"16792","EMCDDA",2016-03-12,0
"16793","EMCDDA",2016-03-13,0
"16794","EMCDDA",2016-03-14,0
"16795","EMCDDA",2016-03-15,0
"16796","EMCDDA",2016-03-16,0
"16797","EMCDDA",2016-03-17,0
"16798","EMCDDA",2016-03-18,0
"16799","EMCDDA",2016-03-19,0
"16800","EMCDDA",2016-03-20,0
"16801","EMCDDA",2016-03-21,0
"16802","EMCDDA",2016-03-22,0
"16803","EMCDDA",2016-03-23,0
"16804","EMCDDA",2016-03-24,0
"16805","EMCDDA",2016-03-25,0
"16806","EMCDDA",2016-03-26,0
"16807","EMCDDA",2016-03-27,0
"16808","EMCDDA",2016-03-28,0
"16809","EMCDDA",2016-03-29,0
"16810","EMCDDA",2016-03-30,0
"16811","EMCDDA",2016-03-31,0
"16812","EMCDDA",2016-04-01,0
"16813","EMCDDA",2016-04-02,0
"16814","EMCDDA",2016-04-03,0
"16815","EMCDDA",2016-04-04,0
"16816","EMCDDA",2016-04-05,0
"16817","EMCDDA",2016-04-06,0
"16818","EMCDDA",2016-04-07,1
"16819","EMCDDA",2016-04-08,0
"16820","EMCDDA",2016-04-09,0
"16821","EMCDDA",2016-04-10,0
"16822","EMCDDA",2016-04-11,0
"16823","EMCDDA",2016-04-12,0
"16824","EMCDDA",2016-04-13,0
"16825","EMCDDA",2016-04-14,0
"16826","EMCDDA",2016-04-15,0
"16827","EMCDDA",2016-04-16,0
"16828","EMCDDA",2016-04-17,0
"16829","EMCDDA",2016-04-18,0
"16830","EMCDDA",2016-04-19,0
"16831","EMCDDA",2016-04-20,0
"16832","EMCDDA",2016-04-21,0
"16833","EMCDDA",2016-04-22,0
"16834","EMCDDA",2016-04-23,0
"16835","EMCDDA",2016-04-24,0
"16836","EMCDDA",2016-04-25,0
"16837","EMCDDA",2016-04-26,0
"16838","EMCDDA",2016-04-27,0
"16839","EMCDDA",2016-04-28,0
"16840","EMCDDA",2016-04-29,0
"16841","EMCDDA",2016-04-30,0
"16842","EMCDDA",2016-05-01,0
"16843","EMCDDA",2016-05-02,0
"16844","EMCDDA",2016-05-03,0
"16845","EMCDDA",2016-05-04,0
"16846","EMCDDA",2016-05-05,0
"16847","EMCDDA",2016-05-06,0
"16848","EMCDDA",2016-05-07,0
"16849","EMCDDA",2016-05-08,0
"16850","EMCDDA",2016-05-09,0
"16851","EMCDDA",2016-05-10,0
"16852","EMCDDA",2016-05-11,0
"16853","EMCDDA",2016-05-12,0
"16854","EMCDDA",2016-05-13,0
"16855","EMCDDA",2016-05-14,0
"16856","EMCDDA",2016-05-15,0
"16857","EMCDDA",2016-05-16,0
"16858","EMCDDA",2016-05-17,0
"16859","EMCDDA",2016-05-18,0
"16860","EMCDDA",2016-05-19,0
"16861","EMCDDA",2016-05-20,0
"16862","EMCDDA",2016-05-21,0
"16863","EMCDDA",2016-05-22,0
"16864","EMCDDA",2016-05-23,0
"16865","EMCDDA",2016-05-24,0
"16866","EMCDDA",2016-05-25,0
"16867","EMCDDA",2016-05-26,0
"16868","EMCDDA",2016-05-27,0
"16869","EMCDDA",2016-05-28,0
"16870","EMCDDA",2016-05-29,0
"16871","EMCDDA",2016-05-30,0
"16872","EMCDDA",2016-05-31,0
"16873","EMCDDA",2016-06-01,0
"16874","EMCDDA",2016-06-02,0
"16875","EMCDDA",2016-06-03,0
"16876","EMCDDA",2016-06-04,0
"16877","EMCDDA",2016-06-05,0
"16878","EMCDDA",2016-06-06,0
"16879","EMCDDA",2016-06-07,0
"16880","EMCDDA",2016-06-08,0
"16881","EMCDDA",2016-06-09,0
"16882","EMCDDA",2016-06-10,0
"16883","EMCDDA",2016-06-11,0
"16884","EMCDDA",2016-06-12,0
"16885","EMCDDA",2016-06-13,0
"16886","EMCDDA",2016-06-14,0
"16887","EMCDDA",2016-06-15,0
"16888","EMCDDA",2016-06-16,0
"16889","EMCDDA",2016-06-17,0
"16890","EMCDDA",2016-06-18,0
"16891","EMCDDA",2016-06-19,0
"16892","EMCDDA",2016-06-20,0
"16893","EMCDDA",2016-06-21,0
"16894","EMCDDA",2016-06-22,0
"16895","EMCDDA",2016-06-23,0
"16896","EMCDDA",2016-06-24,0
"16897","EMCDDA",2016-06-25,0
"16898","EMCDDA",2016-06-26,0
"16899","EMCDDA",2016-06-27,0
"16900","EMCDDA",2016-06-28,0
"16901","EMCDDA",2016-06-29,0
"16902","EMCDDA",2016-06-30,0
"16903","EMCDDA",2016-07-01,0
"16904","EMCDDA",2016-07-02,0
"16905","EMCDDA",2016-07-03,0
"16906","EMCDDA",2016-07-04,0
"16907","EMCDDA",2016-07-05,0
"16908","EMCDDA",2016-07-06,0
"16909","EMCDDA",2016-07-07,0
"16910","EMCDDA",2016-07-08,0
"16911","EMCDDA",2016-07-09,0
